route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
30000064,26043002,260430020183S12,MRT TAMAN MUTIARA - TAMAN SEGAR PERDANA,0,1000000510
30000064,26043002,260430020183S13,MRT TAMAN MUTIARA - TAMAN SEGAR PERDANA,0,1000000510
30000064,26043002,260430020183S14,MRT TAMAN MUTIARA - TAMAN SEGAR PERDANA,0,1000000510
30000064,26043002,260430020183S15,MRT TAMAN MUTIARA - TAMAN SEGAR PERDANA,0,1000000510
30000064,26043002,260430020183S16,MRT TAMAN MUTIARA - TAMAN SEGAR PERDANA,0,1000000510
30000064,26043002,260430020183S17,MRT TAMAN MUTIARA - TAMAN SEGAR PERDANA,0,1000000510
30000064,26043002,260430020183S18,MRT TAMAN MUTIARA - TAMAN SEGAR PERDANA,0,1000000510
30000064,26043002,260430020183S19,MRT TAMAN MUTIARA - TAMAN SEGAR PERDANA,0,1000000510
30000064,26043002,260430020183S2,MRT TAMAN MUTIARA - TAMAN SEGAR PERDANA,0,1000000510
30000064,26043002,260430020183S3,MRT TAMAN MUTIARA - TAMAN SEGAR PERDANA,0,1000000510
30000064,26043002,260430020183S4,MRT TAMAN MUTIARA - TAMAN SEGAR PERDANA,0,1000000510
30000064,26043002,260430020183S5,MRT TAMAN MUTIARA - TAMAN SEGAR PERDANA,0,1000000510
30000064,26043002,260430020183S6,MRT TAMAN MUTIARA - TAMAN SEGAR PERDANA,0,1000000510
30000064,26043002,260430020183S7,MRT TAMAN MUTIARA - TAMAN SEGAR PERDANA,0,1000000510
30000064,26043002,260430020183S8,MRT TAMAN MUTIARA - TAMAN SEGAR PERDANA,0,1000000510
30000064,26043002,260430020183S9,MRT TAMAN MUTIARA - TAMAN SEGAR PERDANA,0,1000000510
30000067,26031301,260313010265S10,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26031301,260313010265S11,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26031301,260313010265S2,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26031301,260313010265S3,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26031301,260313010265S4,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26031301,260313010265S5,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26031301,260313010265S6,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26031301,260313010265S7,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26031301,260313010265S8,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26031301,260313010265S9,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26031301,260313010273S10,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26031301,260313010273S11,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26031301,260313010273S2,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26031301,260313010273S3,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26031301,260313010273S4,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26031301,260313010273S5,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26031301,260313010273S6,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26031301,260313010273S7,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26031301,260313010273S8,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26031301,260313010273S9,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26031301,260313010274S10,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26031301,260313010274S11,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26031301,260313010274S2,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26031301,260313010274S3,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26031301,260313010274S4,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26031301,260313010274S5,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26031301,260313010274S6,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26031301,260313010274S7,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26031301,260313010274S8,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26031301,260313010274S9,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26031301,260313010275S10,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26031301,260313010275S2,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26031301,260313010275S3,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26031301,260313010275S4,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26031301,260313010275S5,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26031301,260313010275S6,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26031301,260313010275S7,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26031301,260313010275S8,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26031301,260313010275S9,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26043002,260430020167S10,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26043002,260430020167S11,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26043002,260430020167S2,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26043002,260430020167S3,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26043002,260430020167S4,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26043002,260430020167S5,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26043002,260430020167S6,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26043002,260430020167S7,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26043002,260430020167S8,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26043002,260430020167S9,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26043002,260430020168S10,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26043002,260430020168S11,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26043002,260430020168S2,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26043002,260430020168S3,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26043002,260430020168S4,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26043002,260430020168S5,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26043002,260430020168S6,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26043002,260430020168S7,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26043002,260430020168S8,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26043002,260430020168S9,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26043002,260430020169S10,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26043002,260430020169S11,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26043002,260430020169S2,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26043002,260430020169S3,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26043002,260430020169S4,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26043002,260430020169S5,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26043002,260430020169S6,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26043002,260430020169S7,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26043002,260430020169S8,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000067,26043002,260430020169S9,MRT KWASA SENTRAL - SUBANG SURIA,0,1000000533
30000068,26031301,260313010112S10,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010112S11,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010112S2,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010112S3,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010112S4,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010112S5,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010112S6,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010112S7,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010112S8,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010112S9,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010113S10,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010113S11,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010113S2,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010113S3,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010113S4,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010113S5,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010113S6,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010113S7,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010113S8,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010113S9,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010114S10,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010114S11,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010114S2,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010114S3,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010114S4,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010114S5,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010114S6,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010114S7,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010114S8,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010114S9,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010146S10,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010146S11,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010146S2,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010146S3,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010146S4,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010146S5,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010146S6,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010146S7,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010146S8,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010146S9,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010147S10,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010147S11,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010147S2,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010147S3,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010147S4,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010147S5,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010147S6,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010147S7,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010147S8,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010147S9,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010148S10,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010148S11,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010148S2,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010148S3,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010148S4,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010148S5,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010148S6,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010148S7,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010148S8,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010148S9,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010149S10,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010149S11,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010149S2,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010149S3,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010149S4,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010149S5,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010149S6,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010149S7,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010149S8,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26031301,260313010149S9,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020139S10,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020139S11,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020139S12,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020139S13,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020139S14,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020139S2,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020139S3,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020139S4,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020139S5,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020139S6,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020139S7,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020139S8,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020139S9,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020140S10,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020140S11,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020140S12,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020140S13,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020140S2,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020140S3,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020140S4,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020140S5,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020140S6,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020140S7,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020140S8,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020140S9,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020170S10,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020170S11,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020170S12,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020170S13,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020170S2,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020170S3,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020170S4,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020170S5,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020170S6,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020170S7,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020170S8,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020170S9,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020171S10,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020171S11,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020171S12,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020171S13,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020171S2,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020171S3,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020171S4,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020171S5,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020171S6,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020171S7,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020171S8,MRT SEMANTAN - MONT KIARA,0,1000000535
30000068,26043002,260430020171S9,MRT SEMANTAN - MONT KIARA,0,1000000535
30000069,26031301,260313010172S10,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26031301,260313010172S11,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26031301,260313010172S12,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26031301,260313010172S13,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26031301,260313010172S14,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26031301,260313010172S15,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26031301,260313010172S2,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26031301,260313010172S3,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26031301,260313010172S4,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26031301,260313010172S5,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26031301,260313010172S6,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26031301,260313010172S7,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26031301,260313010172S8,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26031301,260313010172S9,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26031301,260313010173S10,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26031301,260313010173S11,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26031301,260313010173S12,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26031301,260313010173S13,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26031301,260313010173S14,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26031301,260313010173S15,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26031301,260313010173S2,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26031301,260313010173S3,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26031301,260313010173S4,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26031301,260313010173S5,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26031301,260313010173S6,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26031301,260313010173S7,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26031301,260313010173S8,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26031301,260313010173S9,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26031301,260313010174S10,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26031301,260313010174S11,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26031301,260313010174S12,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26031301,260313010174S13,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26031301,260313010174S14,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26031301,260313010174S15,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26031301,260313010174S2,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26031301,260313010174S3,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26031301,260313010174S4,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26031301,260313010174S5,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26031301,260313010174S6,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26031301,260313010174S7,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26031301,260313010174S8,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26031301,260313010174S9,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26043002,260430020198S10,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26043002,260430020198S11,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26043002,260430020198S12,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26043002,260430020198S13,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26043002,260430020198S14,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26043002,260430020198S15,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26043002,260430020198S16,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26043002,260430020198S17,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26043002,260430020198S18,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26043002,260430020198S19,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26043002,260430020198S2,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26043002,260430020198S3,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26043002,260430020198S4,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26043002,260430020198S5,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26043002,260430020198S6,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26043002,260430020198S7,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26043002,260430020198S8,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26043002,260430020198S9,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26043002,260430020199S10,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26043002,260430020199S11,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26043002,260430020199S12,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26043002,260430020199S13,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26043002,260430020199S14,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26043002,260430020199S15,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26043002,260430020199S16,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26043002,260430020199S17,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26043002,260430020199S18,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26043002,260430020199S19,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26043002,260430020199S2,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26043002,260430020199S3,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26043002,260430020199S4,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26043002,260430020199S5,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26043002,260430020199S6,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26043002,260430020199S7,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26043002,260430020199S8,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000069,26043002,260430020199S9,MRT BATU 11 CHERAS - TAMAN KARUNMAS,0,1000000549
30000075,26031301,260313010158S10,MRT COCHRANE - TAMAN SHAMELIN,0,1000000370
30000075,26031301,260313010158S11,MRT COCHRANE - TAMAN SHAMELIN,0,1000000370
30000075,26031301,260313010158S2,MRT COCHRANE - TAMAN SHAMELIN,0,1000000370
30000075,26031301,260313010158S3,MRT COCHRANE - TAMAN SHAMELIN,0,1000000370
30000075,26031301,260313010158S4,MRT COCHRANE - TAMAN SHAMELIN,0,1000000370
30000075,26031301,260313010158S5,MRT COCHRANE - TAMAN SHAMELIN,0,1000000370
30000075,26031301,260313010158S6,MRT COCHRANE - TAMAN SHAMELIN,0,1000000370
30000075,26031301,260313010158S7,MRT COCHRANE - TAMAN SHAMELIN,0,1000000370
30000075,26031301,260313010158S8,MRT COCHRANE - TAMAN SHAMELIN,0,1000000370
30000075,26031301,260313010158S9,MRT COCHRANE - TAMAN SHAMELIN,0,1000000370
30000075,26031301,260313010159S10,MRT COCHRANE - TAMAN SHAMELIN,0,1000000370
30000075,26031301,260313010159S11,MRT COCHRANE - TAMAN SHAMELIN,0,1000000370
30000075,26031301,260313010159S2,MRT COCHRANE - TAMAN SHAMELIN,0,1000000370
30000075,26031301,260313010159S3,MRT COCHRANE - TAMAN SHAMELIN,0,1000000370
30000075,26031301,260313010159S4,MRT COCHRANE - TAMAN SHAMELIN,0,1000000370
30000075,26031301,260313010159S5,MRT COCHRANE - TAMAN SHAMELIN,0,1000000370
30000075,26031301,260313010159S6,MRT COCHRANE - TAMAN SHAMELIN,0,1000000370
30000075,26031301,260313010159S7,MRT COCHRANE - TAMAN SHAMELIN,0,1000000370
30000075,26031301,260313010159S8,MRT COCHRANE - TAMAN SHAMELIN,0,1000000370
30000075,26031301,260313010159S9,MRT COCHRANE - TAMAN SHAMELIN,0,1000000370
30000075,26031301,260313010160S10,MRT COCHRANE - TAMAN SHAMELIN,0,1000000370
30000075,26031301,260313010160S11,MRT COCHRANE - TAMAN SHAMELIN,0,1000000370
30000075,26031301,260313010160S2,MRT COCHRANE - TAMAN SHAMELIN,0,1000000370
30000075,26031301,260313010160S3,MRT COCHRANE - TAMAN SHAMELIN,0,1000000370
30000075,26031301,260313010160S4,MRT COCHRANE - TAMAN SHAMELIN,0,1000000370
